AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-0.27,-0.94,0.1,-14.95,-5.18,-4.38
-0.38,-1,0.15,-18.46,-13.48,-4.43
-0.28,-0.99,0.12,-16.94,-44.33,-2.69
-0.29,-1.04,0.17,-26.86,-40.07,-2.23
-0.29,-0.74,0.17,-3.84,-50.52,-1.15
-0.28,-1,0.07,-19.68,-47.86,9.61
-0.32,-1.01,0.2,-4.34,-36.19,0.58
-0.35,-0.73,0,6.1,-52.4,-3.58
-0.33,-0.73,-0.06,-12.82,-32.83,4.78
-0.37,-0.85,0.05,-6.68,-14.97,-3.22
-0.43,-0.87,0.05,-5.36,-14.73,-7.82
-0.47,-0.98,0.01,-7.43,4.13,-22.16
-0.57,-1.13,0.22,-10.93,10.47,-12.62
-0.48,-1.01,0.21,13.19,6.68,11.21
-0.32,-0.77,0.1,16.51,27.5,19.74
-0.28,-1.05,0.16,-4.34,43.92,26.74
-0.33,-1.04,0.28,14.93,41.61,14.9
-0.19,-0.8,0.13,24.66,-6.32,24.9
-0.05,-0.75,0.06,14.76,23.73,9.75
-0.17,-0.84,0.14,3,24.23,-8.29
-0.28,-0.87,0.13,2.48,8.15,-20.45
-0.41,-1.01,0.19,-8.23,-4.02,-11.05
-0.3,-1.07,0.19,-1.65,-21.22,-17.66
-0.41,-1.07,0.14,-14,-34.34,-12.72
-0.36,-0.71,0.22,3.35,-65.66,-5.36
-0.29,-0.89,0.05,-6.52,-39.95,4.1
-0.38,-1.07,0.24,-4.23,6.32,3.59
-0.37,-0.8,0.09,21.35,-38.53,1.26
-0.28,-0.71,-0.03,2.88,-6.67,8.03
-0.29,-0.86,0.1,-7.79,1.02,-6.97
-0.45,-0.9,0.13,1.34,7.97,-12.25
-0.46,-0.99,0.07,-3.44,2,2.48
-0.45,-1.25,0.16,-12.26,5.06,0.05
-0.46,-1.02,0.21,6.35,8.56,-7.77
-0.38,-0.78,0.17,13.54,48.53,4.35
-0.25,-0.94,0.15,4.35,47.68,13.16
-0.33,-1.01,0.21,3.69,61.89,-0.55
-0.32,-0.82,0.2,5.5,14.79,25.42
-0.11,-0.75,0.08,7.58,13.64,23.87
-0.15,-0.84,0.15,-6.65,19.24,1.23
-0.22,-0.86,0.16,7.73,21.51,-9.81
-0.31,-0.96,0.06,-5.84,24.88,-16.19
-0.42,-1.2,0.13,-11.1,-11.17,-10.02
-0.36,-1.11,0.07,-3.81,-31,-9.74
-0.32,-0.88,0.17,-7.65,-38.21,-5.26
-0.28,-0.74,-0.01,-8.97,-54.45,5.17
-0.31,-1.14,0.13,-24.31,-27.03,9.6
-0.28,-0.96,0.14,7.01,-52.11,-2.39
-0.26,-0.69,-0.09,8.16,-24.35,-12.94
-0.33,-0.75,0,-15.35,-5.83,-16.73
-0.43,-0.87,0.1,-6.28,-4.29,-18.19
-0.45,-0.8,0.04,0.13,-9.34,-8.88
-0.41,-0.81,0,-3.74,-2.98,-4.24
-0.4,-0.73,0.06,-9.89,-6.34,-5.17
-0.32,-1.13,0.19,-12.41,15.76,-4.05
-0.4,-1.23,0.29,-1.8,37.41,3.82
-0.29,-1.25,0.22,26.24,27.62,9.81
-0.24,-0.92,0.16,19.59,27.44,7.29
-0.26,-0.79,0.07,27.1,25.12,11.4
-0.28,-0.86,0.08,-3.57,0.86,22.19
-0.2,-0.87,0.19,-3.58,-20.88,21.92
-0.15,-0.85,0.08,-9.36,-21.05,8.26
-0.27,-1.02,0.21,-15.09,-10.84,-2.36
-0.32,-1.16,0.16,-10.88,-39.71,-2.18
-0.28,-1.17,0.22,-10.17,-43.21,-9.23
-0.26,-0.73,0.05,11.31,-39.33,-14.19
-0.27,-0.81,-0.16,-21.17,-33.3,14.72
-0.27,-1.27,0.1,-45,-31.59,-3.98
-0.32,-0.87,0.15,-14.81,-66.32,-10.65
-0.2,-0.74,-0.05,-12.06,-49.08,-2.69
-0.24,-0.85,0.06,-30.36,-56.23,-7
-0.38,-0.89,0.11,-25.05,-38.9,-4.94
-0.38,-0.94,0.08,-13.91,-50.98,-0.39
-0.46,-1.04,0.05,-19.74,-50.16,5.63
-0.44,-0.97,0.03,-23.41,-65.61,13.6
-0.32,-1.01,0.06,-33.5,-63.09,23.34
-0.27,-0.74,0.08,-15.55,-50.92,18.45
-0.24,-1.07,-0.07,-28.39,-25.89,24.24
-0.32,-1.31,0.22,-53.26,-42.94,14.52
-0.17,-0.89,0.17,-22.55,-84.35,9.23
-0.07,-0.75,-0.01,-28.62,-54.55,1.53
-0.23,-0.9,0.07,-52.92,-36.64,-10.85
-0.37,-1.01,0.14,-63.63,-80.25,-3.71
-0.33,-1.13,0.14,-73.49,-106.51,12.33
-0.11,-1.09,0.21,-73.96,-116.69,1.36
-0.19,-0.74,0.1,-37.37,-78.27,-28.91
-0.28,-0.89,0,-37.33,-56.57,-20.06
-0.29,-0.92,-0.05,-44.9,-87.39,-27.22
-0.4,-0.87,0.01,-45.96,-96.6,-17
-0.26,-0.93,-0.04,-22.13,-75.5,-12.39
-0.37,-0.86,-0.15,-20.86,-76.4,-6.71
-0.34,-0.9,-0.09,-30.84,-94.52,4.68
-0.3,-0.91,-0.03,-25.94,-87.66,4.77
-0.28,-0.89,-0.07,-22.21,-85.89,0.32
-0.37,-0.91,-0.07,-19.86,-85.85,-0.68
-0.34,-0.95,-0.09,-25.31,-102.63,11.63
-0.31,-0.93,-0.02,-26.17,-97.21,4.42
-0.36,-0.9,-0.04,-14.27,-82.87,6.01
-0.36,-0.94,-0.04,-46.58,-67.05,-8.18
-0.34,-0.95,0.21,-52.47,-32.95,-18.39
-0.45,-0.94,0.21,-17.57,-50.44,-13.15
-0.29,-0.96,0.14,-28.71,-66.96,1.84
-0.26,-1.01,0.23,-41.27,-53.14,-11.81
-0.3,-0.93,0.28,-19.03,-56.28,-16.71
-0.2,-0.81,0.19,-4.62,-74.79,-15.57
-0.23,-0.87,0.17,-11.2,-58.56,-16.65
-0.31,-0.94,0.22,-9.63,-47.14,-23.48
-0.37,-0.9,0.16,-1.08,-53.2,-19.57
-0.39,-0.9,0.1,-7.31,-47.9,-16.8
-0.43,-0.89,0.1,-11.96,-42.73,-9.57
-0.39,-0.95,0.11,-19.49,-40.5,-5.61
-0.44,-1.08,0.15,-20.04,-40.97,-2.78
-0.27,-1.25,0.21,-29.52,-93.05,17.61
-0.13,-1.19,0.23,-17.79,-72.02,7.66
-0.11,-0.87,0.19,0.15,-27.31,-6.96
-0.21,-0.7,0,2.78,-45.11,9.35
-0.14,-1.11,0.12,-26.99,-49.69,32.06
-0.09,-1.03,0.15,-3,-34.56,1.16
-0.23,-0.81,0.02,0.22,-11.53,-1.25
-0.21,-0.9,0,-11.59,-13.56,5.65
-0.26,-0.94,0.07,-4.41,-19.08,3.41
-0.26,-0.88,0,0.73,-2.79,0.94
-0.25,-0.87,0.03,-8.44,-6.76,0.58
-0.3,-0.93,0.09,-8.37,-2.99,-8.52
-0.29,-1.12,0.13,-9.85,-14.87,-10.96
-0.35,-1.27,0.18,-0.68,-7.79,-12.4
-0.32,-1.01,0.12,13.13,-2.61,-10.8
-0.21,-0.75,0.01,15.32,-3.73,17.4
-0.06,-1,0.1,-11.04,-15.13,21.93
-0.04,-0.97,0.2,6.79,39.58,4.69
-0.16,-1.04,0.14,8.97,3.78,12.5
-0.09,-0.85,0.04,18.44,-0.38,11.9
-0.06,-0.8,0.04,-3.21,4.7,6.2
-0.14,-0.86,0.14,-1.25,9.44,-8.05
-0.27,-0.89,0.08,-2.56,7.24,-17.16
-0.36,-0.95,0.16,-13.12,3.12,-8.36
-0.33,-1.01,0.16,-8.34,-22.28,0.38
-0.34,-1.16,0.12,-13.75,7.2,-3.39
-0.34,-1.16,0.24,-12.01,-19.89,6.39
-0.23,-0.83,0.13,5.52,-18.67,2.6
-0.14,-0.75,0.03,-13.32,-20.5,16.29
-0.16,-1.21,0.28,-14.62,1.93,2.12
-0.22,-0.87,0.1,31.97,-7.47,-7.34
-0.2,-0.68,-0.06,5.57,-3.09,3.81
-0.28,-0.91,0.14,-8.51,18.38,7.43
-0.3,-0.94,0.07,7.48,-2.28,-1.74
-0.36,-0.94,0.05,5.03,5.65,5.48
-0.28,-1,0.04,2.8,8.37,-6.41
-0.43,-1.21,0.18,0.56,6.53,4.43
-0.13,-0.94,0.03,31.89,-1.85,15.08
-0.01,-0.97,0.02,-23.81,-19.98,-14.05
-0.18,-1.03,0.24,-9.13,61.69,-33.02
-0.34,-0.77,0.1,19.52,15.4,-28.07
-0.19,-0.74,0.04,-12.11,-1.91,4.22
-0.24,-0.93,0.21,-11.29,6.44,-4.85
-0.31,-1.01,0.16,-6.02,-23.76,3.14
-0.35,-1.11,0.23,-6.71,-22,10.23
-0.19,-1.24,0.15,-3.05,-34.13,16.58
-0.2,-0.76,0.15,10.86,-34.42,13.54
-0.19,-1,-0.02,5.22,-31.48,29.99
-0.13,-0.97,0.06,3,-31.1,17.55
-0.23,-0.78,-0.03,5.83,-29.22,8.66
-0.2,-0.85,0.05,-13.66,-14.88,5.05
-0.35,-0.92,0.11,1.61,7.21,-8.1
-0.45,-0.86,0.05,7.27,2.63,-0.47
-0.39,-0.96,0.13,-1.37,1.56,6.81
-0.32,-1.18,0.22,4.77,17.48,-4.29
-0.41,-0.79,0.16,21.72,27.13,-1.58
-0.17,-0.96,0.12,1.86,-20.92,22.42
-0.11,-1,0.27,8.47,28.93,-6.41
-0.26,-0.88,0.16,17.64,0.24,-1.29
-0.16,-0.79,0.09,10.05,-0.08,4.01
-0.19,-0.84,0.1,-5.84,-5.92,-3.93
-0.24,-0.94,0.08,-10.97,-9.22,-10.78
-0.34,-1.11,0.19,-33.25,-20.33,-8.44
-0.3,-1.1,0.23,-16.17,-46.49,-5.56
-0.26,-1.07,0.27,-27.93,-68.15,1.25
-0.21,-0.78,0.09,0.24,-41.27,-0.32
-0.22,-1.04,0.11,-25.04,-40.22,7.1
-0.21,-0.88,0.18,-7.04,-49.13,-2.59
-0.27,-0.77,0.01,-8.28,-30.66,-4.72
-0.33,-0.85,0.11,-18.82,-24.43,-0.16
-0.41,-0.9,0.07,-10.97,-34.61,-2.69
-0.45,-1,0.06,-8.95,-11.6,5
-0.51,-1.2,0.11,-17.6,-9.21,19.2
-0.38,-1.04,0.13,-2.08,-25.71,27.19
-0.2,-0.88,0.07,-13.21,-23.56,22.41
-0.02,-1,0.24,-17.43,26,-14.73
-0.35,-0.86,0.19,17.54,78.87,-42.65
-0.41,-0.74,0.12,10.29,18.37,-2.79
-0.27,-0.85,0.15,6.93,12.05,20.35
-0.18,-0.93,0.17,7.17,11.84,15.51
-0.2,-1,0.15,7,24.31,-8.65
-0.32,-0.99,0.05,-8.01,6.23,-12.55
-0.28,-1.18,0.12,-20.97,-17.35,-6.11
-0.29,-0.86,0.22,-1.01,-29.97,-7.29
-0.26,-0.78,-0.02,1.58,-16.64,18.52
-0.19,-1,0.08,-16.55,-20.6,9.12
-0.25,-0.83,0.07,8.82,-2.67,-4.57
-0.28,-0.74,0,-6.93,-6.92,0.46
-0.35,-0.88,0.03,-7.58,8.39,-8.97
-0.51,-0.95,0.05,-3.62,22.11,-13.9
-0.66,-0.99,0.03,-0.64,20.3,12.59
-0.47,-1.17,0.08,-12.78,-1.23,44.01
-0.29,-0.97,0.18,14.56,21.81,27.47
-0.11,-1,0.09,3.04,30.75,34.06
-0.12,-0.96,0.2,25.19,118.52,-17.68
-0.27,-0.66,0.02,33.61,70.28,-13.87
-0.19,-0.74,0.05,-5.68,26.06,-8.85
-0.19,-0.97,0.2,-11.24,11.25,-19.01
-0.3,-0.93,0.25,9.51,12.86,-37.03
-0.4,-0.94,0.07,9.86,25.51,-18.51
-0.42,-1.27,0.22,-10.86,-4.98,6.84
-0.19,-0.94,0.11,36.02,-25.06,-4.36
-0.18,-0.74,-0.16,38.29,17.94,5.24
-0.28,-1.18,0.09,-8.12,-5.6,7.31
-0.15,-0.88,0.02,40.8,-11.05,-5.87
-0.21,-0.73,-0.15,22.09,25.46,-9.07
-0.29,-0.87,0.05,-9.88,17.08,-11.17
-0.35,-0.92,0.12,12.56,36.28,-12.78
-0.44,-0.94,0.03,9.25,41.84,-13.74
-0.44,-1.1,0.12,9.3,37.97,3.13
-0.38,-1.37,0.15,6.98,40.31,17.74
-0.09,-0.7,0.02,23.51,41.85,11.06
-0.06,-0.97,0.06,-8,61.63,-1.39
-0.12,-1.05,0.3,-2.9,61.2,-7.4
-0.11,-0.85,0.08,25.22,46.71,-15.65
-0.15,-0.89,0.18,-8.05,29.66,-8.08
-0.18,-0.95,0.23,8.87,19.99,-12.8
-0.21,-0.87,0.09,6.56,16.04,-14.51
-0.29,-1.09,0.14,-10.1,-1.89,-4.42
-0.24,-1.56,0.31,-19.88,-19.8,3.12
-0.16,-0.78,-0.01,66.29,5.3,-20.09
-0.09,-0.6,-0.3,26.69,-20.18,10.07
-0.15,-1.09,0.08,-57.84,-32.05,15.39
-0.12,-1.08,0.2,13,-22.77,6.74
-0.15,-0.8,-0.14,29.11,-14.16,0.4
-0.12,-0.83,-0.04,-10.33,-23.27,2.27
-0.15,-0.94,0.05,4.9,20.32,-27.92
-0.36,-0.94,-0.03,11.58,22.83,-36.81
-0.38,-0.96,-0.03,-0.49,30.13,-37.1
-0.4,-1.24,0.07,-20.71,59.31,-19.87
-0.21,-1.31,0.18,9.58,22.75,-0.81
-0.04,-0.72,-0.01,21.87,0.51,-5.19
-0.08,-1.15,0.16,-13.39,75.84,-7.15
-0.24,-1.03,0.34,11.8,81.71,10.86
-0.02,-0.82,0.08,18.2,16.6,25.68
0.05,-0.94,0.23,-14.88,51.84,19.44
0,-1.01,0.24,-14.07,61.76,-11.96
-0.08,-0.97,0.2,-7.94,57.9,-6.42
-0.13,-1.13,0.21,-6.52,20.98,12.77
0,-1.09,0.14,20.83,-4.47,12.1
-0.09,-1,0.03,11.22,19.23,2.55
-0.1,-0.77,0.05,16.12,13.56,10.49
-0.06,-1.17,0.06,1.27,1.93,17.29
0.01,-1.03,0.08,29.16,42.73,-6.29
-0.19,-0.81,-0.08,35.3,35.46,-5.26
-0.18,-0.87,-0.05,-4.55,0.57,-3.03
-0.22,-0.95,0.07,-1.3,6.21,0.83
-0.23,-0.95,0.04,-0.84,-1.47,4.6
-0.26,-1.05,0.08,-3.03,-15.04,15.64
-0.22,-1.18,0.11,0.65,-17.48,20.42
-0.16,-1.12,0.05,18.13,-2.38,2.2
-0.16,-0.76,-0.07,12.5,3.68,14.65
-0.09,-1.22,0.04,-17.92,20.53,12.52
-0.19,-1.05,0.2,1.27,17.91,1.59
-0.14,-0.77,-0.06,11.24,-9.07,7.61
-0.11,-0.84,0.08,-31.27,-5.46,14.58
-0.09,-0.9,0.17,-19.73,-18.05,-1.84
-0.22,-0.96,0.15,-19.03,-18.37,-4.88
-0.16,-1.14,0.19,-26.56,-58.76,9.95
-0.14,-1.27,0.16,-18.11,-60.02,-3.45
-0.09,-0.9,0.14,9.17,-48.77,-24.07
-0.2,-0.7,-0.16,22.87,-38.65,-15.13
-0.26,-1.22,-0.01,-22.65,-52.63,-1.68
-0.21,-0.92,-0.02,18.83,-52.64,-18.34
-0.27,-0.74,-0.21,2.15,-37.85,-7.15
-0.27,-0.87,0.04,-38.25,-57.47,-2.21
-0.3,-0.95,0.13,-13.33,-55.57,-6.43
-0.33,-0.89,0.04,-0.44,-47.95,1.49
-0.25,-1.13,0,-7.57,-54.56,24.56
-0.09,-1.15,0.08,-11.23,-59.5,6.41
-0.14,-0.85,0.01,-5.23,-73.04,-11.56
-0.17,-1.2,-0.05,-24.5,-53.37,10.23
-0.09,-1.17,0.15,-6.98,-25.03,2.59
-0.12,-0.86,-0.02,-8.84,-43.4,-4.84
-0.03,-0.91,0.07,-31.78,-46.68,5.77
-0.13,-0.97,0.16,-32.34,-40.26,-6.68
-0.24,-1.01,0.2,-29.78,-44.76,2.06
-0.09,-1.07,0.22,-33.44,-81.86,7.1
-0.09,-0.98,0.22,-12.87,-47.73,-18.03
-0.21,-0.83,0.03,-0.17,-35.81,-18.22
-0.24,-1.01,0.02,-12.42,-31.33,-10.42
-0.25,-0.94,-0.02,-5.19,-40.57,3
-0.19,-0.96,-0.1,-15.32,-45.89,13.61
-0.17,-1.01,-0.04,-26.07,-39.9,8.23
-0.18,-0.92,-0.09,-17.37,-22.05,0.96
-0.25,-0.98,-0.01,-29.4,-34.13,13.1
-0.12,-1,0.01,-22.88,-34.77,9.56
-0.17,-0.95,0,-16.65,-14.77,-1.93
-0.11,-0.94,-0.02,-14.18,-23.41,-6.01
-0.22,-0.96,0.01,-11.39,-8.1,-10.57
-0.18,-0.96,-0.03,-6.78,-13.18,-7.76
-0.2,-0.93,0,-5.29,-8.77,-9.1
-0.16,-0.97,-0.02,-1.57,-5.02,-10.1
-0.25,-0.92,-0.03,3.31,-14.5,-2.46
-0.17,-0.92,-0.07,4.42,-20.14,6.06
-0.17,-0.96,-0.05,4.45,-7.57,-1.71
-0.15,-0.96,-0.04,3.83,-16.81,-2.68
-0.22,-0.95,0,6.03,-4.85,-3.81
-0.15,-1.02,0.02,8.74,-4.15,-2.44
-0.21,-1.04,0.06,9.92,7.7,-4.98
-0.17,-0.82,0.05,11.91,-6.08,1.27
-0.14,-0.91,0.09,8.59,-7.39,6.45
-0.09,-0.98,0.17,12.77,-23.54,0.19
-0.06,-0.88,0.03,21.58,-3.6,-11.74
-0.15,-1.11,0.16,-0.33,10.69,-16.86
-0.23,-1.09,0.23,19.58,2.97,-18.03
-0.24,-1.04,0.04,13.67,-13.44,8.59
-0.05,-1.06,0.08,-0.14,-19.31,7.17
-0.22,-1,0.08,-2.45,4.36,-11.03
-0.21,-0.96,0.07,-13.18,-16.21,8.5
-0.21,-1.28,0.16,-35.59,-18.58,15.35
-0.15,-0.9,0.2,2.4,-16.07,4.35
-0.11,-0.83,-0.07,-7.62,-10.69,8.21
-0.11,-0.99,0.09,-30.12,-5.57,2.19
-0.24,-0.99,0.12,-4.16,-7.33,1.14
-0.16,-0.95,0.03,-13.42,-18.86,9.88
-0.15,-0.95,0.03,-6.49,-9.03,1.9
-0.19,-0.97,0.02,-7.61,0.73,-1.71
-0.17,-0.97,-0.02,-8.06,-8.3,0.97
-0.18,-0.99,0,-10.85,-3.41,-1.16
-0.23,-0.97,0,-8.54,-4.15,1.61
-0.2,-0.95,0.01,-10.95,-9.93,5.89
-0.17,-0.96,0,-10.54,-8.62,7.71
-0.19,-0.95,0.04,-8.14,-4.85,3.71
-0.18,-0.94,0.03,-7.24,-10.66,6.3
-0.16,-0.96,0.02,-3.78,-9.6,3.83
-0.19,-0.98,0.03,-3.49,-5.69,1.68
-0.19,-0.96,0.01,-2.1,-9.09,1.77
-0.2,-0.96,-0.01,-3.07,-7.07,-0.03
-0.19,-0.97,-0.01,-4.16,-7.3,-0.28
-0.2,-0.96,-0.02,-4.94,-7.15,-2.52
-0.21,-0.96,0,-4.81,-6.89,-0.15
-0.19,-0.96,-0.01,-6.6,-10.16,-2.3
-0.22,-0.95,0.01,-3.33,-8.85,0.29
-0.21,-0.96,0,-3.1,-7.33,-1.48
-0.21,-0.95,0.01,-2.26,-7.44,-0.93
-0.21,-0.95,-0.01,-1.84,-6.91,-1.18
-0.23,-0.96,0.01,0.11,-6.48,-0.46
-0.21,-0.96,-0.03,0.83,-4.92,-1.72
-0.23,-0.96,-0.01,-2.01,-7.73,1.59
-0.19,-0.96,0,-0.03,-6.97,-0.54
-0.22,-0.96,0.02,-0.17,-5.4,0.54
-0.21,-0.96,-0.01,1.47,-6.23,0.23
-0.21,-0.97,0.01,-0.52,-8.07,1.41
-0.21,-0.97,-0.02,0.05,-4.14,-0.93
-0.22,-0.97,0,-1.47,-2.55,0.26
-0.19,-0.98,0.01,-1.83,-5.37,-0.89
-0.21,-0.97,-0.02,-2.73,-10.76,2.74
-0.19,-0.97,-0.02,-2.74,-1.95,-2.33
-0.21,-0.97,-0.03,-5.13,-3.69,1.05
-0.19,-0.97,-0.02,-6.26,-3.13,-2.87
-0.21,-0.96,0,-6.08,-3.03,-1
-0.2,-0.96,-0.01,-6.36,-6.27,-0.83
-0.21,-0.95,0.01,-4.81,-6.04,-0.41
-0.19,-0.95,0,-2.75,-7.24,0.13
-0.2,-0.96,0,-1.39,-4.08,-2.82
-0.2,-0.95,-0.03,-0.68,-6.97,-0.86
-0.19,-0.97,-0.03,-2.19,-8.83,-0.06
-0.23,-0.95,-0.04,0.14,-5.64,-0.84
-0.19,-0.97,-0.02,-3.51,-5.37,0.21
-0.22,-0.96,-0.03,-1.6,-3.53,-0.18
-0.18,-0.97,-0.01,-2.67,-5.56,1.47
-0.19,-0.95,-0.02,-0.63,-0.2,-1.42
-0.2,-0.96,-0.03,-2.8,-5.4,-0.97
-0.21,-0.97,-0.02,-1.54,-2.41,-1.05
-0.21,-0.96,-0.02,-2,-3.37,-0.3
-0.19,-0.97,-0.02,-3.1,-3.82,-0.48
-0.21,-0.96,-0.02,-3,-4.18,0.03
-0.19,-0.96,-0.05,-3.62,-6.95,0.03
-0.19,-0.96,-0.02,-2.88,-2.06,-1.24
-0.22,-0.96,-0.03,-2.57,-2.47,-0.1
-0.19,-0.96,-0.02,-1.67,-2.55,-0.55
-0.23,-0.96,-0.04,-2.48,-1.8,-0.4
-0.19,-0.95,-0.03,-3.2,-6.2,2.1
-0.2,-0.95,-0.03,-1.88,-1.74,1.24
-0.15,-0.97,-0.03,-1.31,-3.2,-0.9
-0.21,-0.97,-0.01,-0.42,0.53,-2.81
-0.16,-0.96,-0.06,0.23,-2.3,-3.14
-0.19,-0.96,-0.05,-0.12,1.19,-3.1
-0.19,-0.97,-0.05,-2.09,-3.79,-4.65
-0.19,-0.97,-0.04,-2.28,-7.59,-0.93
-0.14,-0.97,-0.07,-0.63,-0.59,-7.46
-0.19,-0.96,-0.04,-3.13,-0.83,-7.97
-0.25,-0.96,-0.03,-4.09,-1.15,-3.39
-0.2,-0.96,-0.02,0.45,-4.6,2.11
-0.17,-0.96,-0.01,-0.72,-7.04,3.36
-0.14,-0.97,-0.02,2.2,-6.5,0.96
-0.19,-0.96,-0.04,1.17,-4.5,-2.23
-0.17,-0.96,-0.06,2.43,-3.04,-2.83
-0.21,-0.97,-0.06,-1.3,0.63,-3.05
-0.22,-0.97,-0.02,-0.28,1.19,-0.1
-0.15,-0.98,-0.03,-1.81,-4.56,1.93
-0.17,-0.96,-0.04,-1.36,-7.18,0.28
-0.13,-0.97,-0.03,-0.81,-3.12,-4.12
-0.17,-0.96,-0.03,-0.33,-2.21,-4.88
-0.21,-0.97,-0.03,0.06,0.87,-4.51
-0.21,-0.97,-0.03,2.19,2.18,0.45
-0.18,-0.98,-0.03,1.22,-1.4,3.33
-0.17,-0.97,-0.05,-0.39,-4.37,5.19
-0.17,-0.97,-0.03,-0.15,-1.63,3.13
-0.16,-0.97,-0.02,-0.49,-1.04,4.19
-0.16,-0.97,-0.02,0.34,-2.59,2.61
-0.17,-0.97,-0.03,1.25,-2.33,2.53
-0.16,-0.97,-0.04,-1.78,-5.07,0.64
-0.18,-0.97,-0.03,-0.41,-1.65,-0.82
-0.18,-0.97,-0.03,-1.94,-4.23,0.52
-0.19,-0.97,-0.03,-1.95,-3.28,0.03
-0.18,-0.97,0,-0.2,-3.21,1.22
-0.17,-0.97,-0.03,-2.52,-3.89,-0.49
-0.19,-0.97,-0.03,0.11,-2.92,0.33
-0.19,-0.96,-0.02,-0.22,-1.45,-0.31
-0.16,-0.97,-0.04,-0.48,-5.13,-0.41
-0.19,-0.97,-0.03,-0.55,-3.12,-1.05
-0.17,-0.97,-0.02,-2.07,-5.77,-1.19
-0.19,-0.97,-0.02,-0.1,-2.7,-0.47
-0.18,-0.96,-0.03,-0.33,-3.12,-1.17
-0.2,-0.97,-0.02,-0.05,-2.31,-0.12
-0.18,-0.96,-0.03,1.02,-0.89,-1.3
-0.2,-0.96,-0.03,-2.39,-4.03,1.46
-0.18,-0.97,-0.02,-0.29,-4.45,0.47
-0.2,-0.97,-0.01,-1.2,-2.16,1.06
-0.19,-0.97,-0.01,0.47,-2.56,0.74
-0.17,-0.97,-0.03,-0.54,-4.31,0.21
-0.21,-0.97,-0.03,-0.62,-3.55,0.57
-0.18,-0.97,-0.02,-1.79,-4.13,-0.36
-0.18,-0.96,-0.03,-0.75,-3.93,-0.31
-0.18,-0.97,-0.01,-2.23,-3.31,-1.42
-0.17,-0.96,-0.01,-0.13,-2.52,-0.16
-0.19,-0.96,-0.02,-2.18,-4.35,-0.15
-0.19,-0.97,-0.01,-0.26,-4.03,1.19
-0.19,-0.97,-0.02,-0.5,-4.69,0.36
-0.19,-0.96,-0.02,0.36,-2.86,2.06
-0.16,-0.97,-0.03,-1.74,-3.76,0.04
-0.18,-0.97,-0.03,-0.54,-5.49,1.24
-0.18,-0.96,-0.02,-2.12,-4.08,-1.75
-0.19,-0.97,-0.01,-0.81,-2.71,-0.48
-0.18,-0.96,-0.01,-1.46,-5.01,-1.33
-0.21,-0.97,0,-0.21,-3.44,-0.52
-0.2,-0.96,-0.04,-0.94,-4.98,0.81
-0.2,-0.97,-0.01,-0.41,-2.85,0.52
-0.18,-0.96,-0.04,-1.5,-2.08,1.37
-0.19,-0.97,-0.01,-0.81,-4.34,1.36
-0.17,-0.96,-0.03,-1.85,-2.6,1.47
-0.2,-0.96,-0.02,-0.63,-4.34,0.06
-0.19,-0.97,-0.01,-0.68,-3.21,0.99
-0.19,-0.96,-0.02,-0.86,-3.09,0.26
-0.19,-0.96,-0.03,-1.13,-4.27,-0.51
-0.19,-0.97,-0.02,-1.75,-4.17,0.31
-0.18,-0.96,-0.03,-0.04,-2.24,-1.75
-0.17,-0.96,0,-3.17,-4.98,-1
-0.2,-0.95,-0.01,0.57,-2.49,-2.97
-0.17,-0.98,-0.02,0.06,-8.5,-0.5
-0.18,-0.98,-0.01,1.04,-10.69,0.98
-0.14,-0.96,-0.05,-1.2,-8.17,-1.54
-0.2,-0.97,-0.01,-2.1,-3.32,-4.25
-0.21,-0.97,-0.02,-2.45,-4.73,-2.67
-0.2,-0.97,0.01,-1.17,-7.82,0.14
-0.21,-0.97,0,-0.6,-4.41,1.06
-0.19,-0.97,0.01,0.08,-5.44,1.21
-0.19,-0.96,-0.05,0.29,-2.58,1.03
-0.18,-0.98,-0.01,-1.53,-6.07,2.22
-0.18,-0.96,-0.02,-1.2,-3.35,1.33
-0.17,-0.97,0.01,-2.24,-2.74,-0.58
-0.18,-0.96,-0.01,-0.71,-4.76,0.38
-0.19,-0.96,-0.01,-1.51,-4.29,-1.16
-0.19,-0.96,-0.03,-1.17,-1.02,-1.14
-0.2,-0.96,0,-1.38,-2.54,-0.97
-0.19,-0.96,-0.01,-1.9,-3.63,0.06
-0.18,-0.97,-0.02,-1.17,-3.66,-0.48
-0.21,-0.97,0.01,-0.18,-2.51,0.63
-0.18,-0.96,-0.03,-2.07,-6.56,-0.17
-0.2,-0.97,0.01,-0.54,-2.38,-0.32
-0.19,-0.96,-0.02,-1.09,-3.78,0.48
-0.19,-0.97,0,-0.13,-4.27,0.48
-0.19,-0.96,-0.02,-1,-1.96,-0.93
-0.2,-0.97,0,-0.14,-4.11,-0.2
-0.19,-0.97,-0.02,-1.84,-3.1,-1.77
-0.2,-0.96,-0.01,-0.54,-3.18,0.44
-0.19,-0.97,-0.02,-0.94,-3.61,-0.36
-0.18,-0.97,-0.02,-1.46,-2.15,-0.24
-0.19,-0.97,0.01,-0.46,-4.65,-0.26
-0.19,-0.97,-0.02,-2.4,-4.18,-0.26
-0.2,-0.97,0,-0.96,-3.31,-0.08
-0.18,-0.96,-0.01,-1.67,-2.28,0.15
-0.19,-0.97,0.01,-0.84,-5.69,0.78
